,N_elements,Rank,Score,Items,Price,close_price_eth
759,4152,3353,66.8761,2,16.48,1935.60107421875
760,4152,3353,66.8761,2,26.0,2466.96142578125
761,4152,3353,66.8761,2,4.25,634.8541870117188
762,4614,4485,62.7399,2,11.0,2157.656982421875
763,4614,4485,62.7399,2,19.99,2072.10888671875
764,4614,4485,62.7399,2,16.0,2088.57373046875
765,4729,3435,66.4299,2,55.0,2157.656982421875
766,4729,3435,66.4299,2,79.0,2827.328857421875
767,4866,999,118.5876,2,18.0,2157.656982421875
768,4866,999,118.5876,2,3.0,355.48809814453125
769,4866,999,118.5876,2,15.49,2088.57373046875
770,4866,999,118.5876,2,19.59,1911.1756591796875
771,4866,999,118.5876,2,0.0,2146.6923828125
772,4866,999,118.5876,2,4.0,611.607177734375
773,4940,4775,61.9858,2,69.99,2157.656982421875
775,4940,4775,61.9858,2,40.0,1492.6087646484375
776,4963,3643,64.4091,2,34.0,2157.656982421875
777,4963,3643,64.4091,2,20.75,2321.72412109375
778,4963,3643,64.4091,2,1.0,386.4661254882813
779,4963,3643,64.4091,2,18.0,1978.8946533203125
780,5169,4775,61.9858,2,62.0,2157.656982421875
782,5169,4775,61.9858,2,17.69,1660.9095458984375
784,5224,1810,86.4193,2,31.0,2157.656982421875
785,5687,7545,50.9701,2,23.25,2157.656982421875
786,5687,7545,50.9701,2,14.79,1935.60107421875
787,5687,7545,50.9701,2,2.85,349.3555908203125
788,5687,7545,50.9701,2,2.19,349.3555908203125
789,5687,7545,50.9701,2,1.8,344.503173828125
790,5724,5694,55.8448,2,26.3,2157.656982421875
791,5750,8278,49.7292,2,50.0,2157.656982421875
792,5750,8278,49.7292,2,40.0,2107.88720703125
793,5751,6280,54.8952,2,20.0,2157.656982421875
794,5751,6280,54.8952,2,25.99,2466.96142578125
795,5751,6280,54.8952,2,19.0,1994.331298828125
796,5751,6280,54.8952,2,22.11,2952.05615234375
797,6088,6195,55.4022,2,20.98,2157.656982421875
798,6088,6195,55.4022,2,19.0,2088.57373046875
799,6088,6195,55.4022,2,16.99,2088.57373046875
800,6314,7304,51.8542,2,22.2,2157.656982421875
801,6314,7304,51.8542,2,24.99,2139.353271484375
802,6552,5066,59.78,2,59.0,2157.656982421875
803,6601,7072,52.494,2,20.8,2157.656982421875
804,6601,7072,52.494,2,14.8,1971.0772705078125
805,6601,7072,52.494,2,15.0,1937.44921875
806,6601,7072,52.494,2,24.0,1772.1024169921875
807,6644,6032,55.5599,2,21.7,2157.656982421875
808,6644,6032,55.5599,2,25.99,2364.751708984375
809,6877,5582,56.851,2,25.0,2157.656982421875
810,6877,5582,56.851,2,21.0,1691.333984375
811,6877,5582,56.851,2,26.0,1564.7076416015625
812,6877,5582,56.851,2,24.5,1564.7076416015625
813,6978,1398,101.7571,2,58.0,2157.656982421875
814,6978,1398,101.7571,2,24.0,1937.44921875
815,7495,9127,45.8101,2,19.99,2157.656982421875
816,7495,9127,45.8101,2,21.7,2534.481689453125
817,7495,9127,45.8101,2,20.0,2316.0595703125
818,7495,9127,45.8101,2,19.99,2431.946533203125
819,7876,4632,62.3671,2,21.99,2157.656982421875
820,7876,4632,62.3671,2,0.5,135.06936645507812
821,7876,4632,62.3671,2,54.99,3164.2451171875
822,7876,4632,62.3671,2,17.41,2088.57373046875
823,7876,4632,62.3671,2,19.49,1702.842041015625
824,7876,4632,62.3671,2,0.25,178.34735107421875
825,7912,6032,55.5599,2,23.2,2157.656982421875
826,7912,6032,55.5599,2,36.74,2536.2099609375
827,7912,6032,55.5599,2,25.4,2330.2109375
828,7912,6032,55.5599,2,45.0,2561.85205078125
829,8061,7545,50.9701,2,24.98,2157.656982421875
830,8061,7545,50.9701,2,23.0,1823.4493408203125
831,8061,7545,50.9701,2,0.78,164.39100646972656
832,8061,7545,50.9701,2,24.0,1812.6346435546875
833,8061,7545,50.9701,2,0.25,189.78912353515625
834,8061,7545,50.9701,2,0.4,122.60388946533205
835,8262,5066,59.78,2,29.0,2157.656982421875
836,8262,5066,59.78,2,1.99,364.8392028808594
837,8262,5066,59.78,2,9.75,1848.458251953125
838,8262,5066,59.78,2,1.3,201.90231323242188
839,8262,5066,59.78,2,8.08,1779.791015625
840,8262,5066,59.78,2,5.5,751.6189575195312
841,8262,5066,59.78,2,2.85,321.1163024902344
842,8327,8909,47.3371,2,25.85,2157.656982421875
843,8327,8909,47.3371,2,1.0,389.87548828125
844,8468,3175,67.9767,2,33.99,2157.656982421875
845,8468,3175,67.9767,2,30.0,1812.6346435546875
846,8468,3175,67.9767,2,25.0,1702.842041015625
847,8582,4632,62.3671,2,35.5,2157.656982421875
848,8603,373,221.836,2,30.0,2157.656982421875
849,8603,373,221.836,2,30.0,1626.57568359375
850,8641,5066,59.78,2,20.0,2157.656982421875
851,8641,5066,59.78,2,22.0,1781.992919921875
852,8641,5066,59.78,2,66.67,3319.25732421875
853,8641,5066,59.78,2,22.0,2431.946533203125
854,8641,5066,59.78,2,21.0,2435.10498046875
855,8641,5066,59.78,2,4.8,1262.2467041015625
856,8892,7304,51.8542,2,19.99,2157.656982421875
857,8892,7304,51.8542,2,4.35,355.159423828125
858,8892,7304,51.8542,2,5.48,1253.1871337890625
859,8892,7304,51.8542,2,15.0,1971.0772705078125
860,8892,7304,51.8542,2,15.85,2088.57373046875
861,8892,7304,51.8542,2,6.35,1814.10986328125
862,8892,7304,51.8542,2,1.2,365.5700073242188
863,8988,7072,52.494,2,27.0,2157.656982421875
864,8988,7072,52.494,2,32.0,2536.2099609375
865,8988,7072,52.494,2,24.5,2072.10888671875
866,8988,7072,52.494,2,24.99,1533.2750244140625
867,8988,7072,52.494,2,41.97,2502.349609375
868,8988,7072,52.494,2,15.0,1937.44921875
869,8988,7072,52.494,2,21.95,1595.3592529296875
870,9047,1977,85.1945,2,24.88,2157.656982421875
871,9047,1977,85.1945,2,20.48,2072.10888671875
872,9047,1977,85.1945,2,14.75,1935.60107421875
873,9047,1977,85.1945,2,19.99,2088.57373046875
874,9047,1977,85.1945,2,3.25,349.3555908203125
875,9047,1977,85.1945,2,1.1,386.4661254882813
876,9047,1977,85.1945,2,1.0,386.4661254882813
878,9058,797,141.3363,2,75.0,2157.656982421875
879,9152,9127,45.8101,2,22.99,2157.656982421875
880,9152,9127,45.8101,2,0.6000000000000001,134.1717071533203
881,9152,9127,45.8101,2,19.97,1971.0772705078125
882,9152,9127,45.8101,2,23.0,1781.992919921875
883,9152,9127,45.8101,2,23.99,2952.05615234375
884,9152,9127,45.8101,2,5.9,1262.2467041015625
885,9159,4775,61.9858,2,79.99,2157.656982421875
886,9159,4775,61.9858,2,56.5,2157.656982421875
887,9188,9127,45.8101,2,37.6,2157.656982421875
888,9188,9127,45.8101,2,44.99,2139.664794921875
889,9275,6758,53.5401,2,23.7,2157.656982421875
890,9275,6758,53.5401,2,26.0,1475.7037353515625
891,9849,395,202.4376,2,33.3,2157.656982421875
892,9849,395,202.4376,2,70.0,3310.504150390625
893,9849,395,202.4376,2,46.5,3253.62939453125
895,9885,3807,63.5709,2,21.25,2157.656982421875
896,9885,3807,63.5709,2,30.0,2367.66357421875
897,9885,3807,63.5709,2,21.0,2088.57373046875
898,9885,3807,63.5709,2,17.99,2088.57373046875
899,9902,6032,55.5599,2,20.0,2157.656982421875
900,9902,6032,55.5599,2,19.5,2072.10888671875
901,9902,6032,55.5599,2,14.75,1971.0772705078125
902,9902,6032,55.5599,2,22.0,3431.086181640625
903,9902,6032,55.5599,2,21.0,1823.4493408203125
904,9902,6032,55.5599,2,15.25,2088.57373046875
905,9927,4632,62.3671,2,30.0,2157.656982421875
906,9969,1894,85.7998,2,29.3,2157.656982421875
907,9969,1894,85.7998,2,44.4,2380.956787109375
908,160,7794,50.0555,2,40.0,1575.8531494140625
909,160,7794,50.0555,2,30.0,1960.164794921875
910,160,7794,50.0555,2,53.0,2364.751708984375
911,273,5306,59.318,2,26.5,1575.8531494140625
912,273,5306,59.318,2,20.0,1575.8531494140625
913,273,5306,59.318,2,2.0,130.802001953125
914,273,5306,59.318,2,3.0,387.18310546875
915,1703,1570,96.925,2,39.0,1575.8531494140625
916,1703,1570,96.925,2,43.0,1716.49462890625
917,1703,1570,96.925,2,7.5,365.5904846191406
918,1703,1570,96.925,2,5.0,447.55908203125
919,1744,913,123.0385,2,34.99,1575.8531494140625
920,1744,913,123.0385,2,12.0,1768.0350341796875
921,1775,3807,63.5709,2,74.0,1575.8531494140625
923,1775,3807,63.5709,2,50.0,1416.0489501953125
924,1775,3807,63.5709,2,62.75,2198.58251953125
925,1884,3503,65.4884,2,37.0,1575.8531494140625
926,1884,3503,65.4884,2,31.98,2536.2099609375
927,1884,3503,65.4884,2,30.0,2536.2099609375
928,1884,3503,65.4884,2,38.0,2561.85205078125
931,1967,6436,54.763,2,45.0,1575.8531494140625
932,1967,6436,54.763,2,19.67,1332.4921875
933,1967,6436,54.763,2,40.0,1416.0489501953125
934,1967,6436,54.763,2,70.0,4168.701171875
935,2213,1194,109.3152,2,40.0,1575.8531494140625
936,2213,1194,109.3152,2,54.99,1819.6849365234373
937,2213,1194,109.3152,2,45.0,1826.1949462890625
938,2730,3435,66.4299,2,36.99,1575.8531494140625
939,2730,3435,66.4299,2,45.0,2072.10888671875
940,2730,3435,66.4299,2,15.0,1768.0350341796875
941,2918,731,146.0171,2,34.0,1575.8531494140625
942,3162,4005,63.4559,2,24.5,1575.8531494140625
943,3227,657,151.1546,2,26.0,1575.8531494140625
944,3227,657,151.1546,2,14.95,1919.5340576171875
945,3227,657,151.1546,2,19.5,1935.60107421875
946,3227,657,151.1546,2,16.95,1935.60107421875
947,3227,657,151.1546,2,24.0,1564.7076416015625
949,3589,7794,50.0555,2,41.0,1575.8531494140625
950,3589,7794,50.0555,2,22.0,1919.5340576171875
951,3589,7794,50.0555,2,22.5,1937.44921875
952,3589,7794,50.0555,2,39.95,1781.992919921875
953,3589,7794,50.0555,2,2.0,264.08746337890625
954,3677,5066,59.78,2,50.0,1575.8531494140625
955,3677,5066,59.78,2,2.75,262.1906433105469
956,3677,5066,59.78,2,0.8,169.7986602783203
957,3824,3081,71.298,2,42.0,1575.8531494140625
958,3824,3081,71.298,2,44.0,1416.0489501953125
959,3824,3081,71.298,2,70.0,2643.591064453125
960,4228,580,158.9375,2,35.0,1575.8531494140625
961,4228,580,158.9375,2,20.0,1848.458251953125
962,4228,580,158.9375,2,32.5,1492.6087646484375
963,4587,7072,52.494,2,19.5,1575.8531494140625
964,4587,7072,52.494,2,0.0,2466.96142578125
965,5050,5395,58.8718,2,50.5,1575.8531494140625
967,5050,5395,58.8718,2,85.0,3172.456298828125
968,5123,5768,55.7841,2,23.99,1575.8531494140625
969,5123,5768,55.7841,2,78.0,3270.600830078125
970,5123,5768,55.7841,2,21.9,1781.992919921875
972,5123,5768,55.7841,2,52.0,3242.115478515625
976,5267,2344,78.4378,2,30.0,1575.8531494140625
977,5392,1730,88.3685,2,23.88,1575.8531494140625
978,5392,1730,88.3685,2,8.99,1848.458251953125
979,5392,1730,88.3685,2,20.0,1626.57568359375
980,5392,1730,88.3685,2,4.25,1324.414794921875
981,5392,1730,88.3685,2,0.25,183.9257202148437
982,5392,1730,88.3685,2,2.74,344.503173828125
983,5428,8687,47.8441,2,20.0,1575.8531494140625
984,5428,8687,47.8441,2,0.92,207.169189453125
985,5428,8687,47.8441,2,42.0,3310.504150390625
986,5428,8687,47.8441,2,8.98,1805.0841064453125
987,5428,8687,47.8441,2,5.49,359.75738525390625
988,5428,8687,47.8441,2,1.14,351.1100158691406
989,5428,8687,47.8441,2,5.89,359.9378662109375
990,6034,2888,71.8474,2,50.34,1575.8531494140625
991,6034,2888,71.8474,2,15.0,1848.458251953125
992,6333,9464,38.252,2,33.0,1575.8531494140625
993,6333,9464,38.252,2,6.75,355.159423828125
994,6333,9464,38.252,2,1.0,198.41539001464844
995,6669,8687,47.8441,2,28.0,1575.8531494140625
996,6669,8687,47.8441,2,39.0,2536.2099609375
997,6669,8687,47.8441,2,22.22,2107.88720703125
998,6669,8687,47.8441,2,30.03,2139.353271484375
999,6669,8687,47.8441,2,23.95,1935.60107421875
1000,6669,8687,47.8441,2,29.5,1772.1024169921875
1001,6669,8687,47.8441,2,29.0,1416.0489501953125
1002,6891,7072,52.494,2,34.0,1575.8531494140625
1003,6891,7072,52.494,2,24.0,1935.60107421875
1004,6891,7072,52.494,2,16.0,1779.791015625
1006,7261,489,166.3374,2,2.5,128.3227081298828
1008,7261,489,166.3374,2,30.0,1262.2467041015625
1009,7261,489,166.3374,2,1.0,183.9698944091797
1010,7290,6920,52.6608,2,24.0,1575.8531494140625
1011,7290,6920,52.6608,2,20.0,1575.8531494140625
1012,7290,6920,52.6608,2,2.1,364.8392028808594
1013,7290,6920,52.6608,2,27.0,1806.9718017578125
1014,7314,1502,99.739,2,29.5,1575.8531494140625
1015,7342,4005,63.4559,2,40.0,1575.8531494140625
1016,7342,4005,63.4559,2,45.0,1416.0489501953125
1017,7342,4005,63.4559,2,47.5,1826.1949462890625
1018,7571,1570,96.925,2,28.0,1575.8531494140625
1019,7571,1570,96.925,2,4.9,346.2389221191406
1020,7571,1570,96.925,2,8.88,1369.04052734375
1021,7571,1570,96.925,2,28.0,2135.942138671875
1022,7571,1570,96.925,2,8.5,1746.6168212890625
1023,7571,1570,96.925,2,1.2,389.87548828125
1024,8006,1080,115.4804,2,47.0,1575.8531494140625
1025,8006,1080,115.4804,2,18.89,1805.0841064453125
1026,8379,153,381.5014,2,22.88,1575.8531494140625
1027,8379,153,381.5014,2,4.99,355.159423828125
1028,8379,153,381.5014,2,0.86,384.00103759765625
1029,8379,153,381.5014,2,4.5,370.9675903320313
1030,8379,153,381.5014,2,1.33,229.2742614746093
1031,8672,8278,49.7292,2,49.0,1575.8531494140625
1032,8672,8278,49.7292,2,20.0,1515.1937255859375
1033,8672,8278,49.7292,2,21.0,1783.7979736328125
1034,8764,4005,63.4559,2,32.5,1575.8531494140625
1035,9070,9464,38.252,2,22.4,1575.8531494140625
1036,9173,5582,56.851,2,30.0,1575.8531494140625
1037,9173,5582,56.851,2,36.6,2536.2099609375
1038,9525,1977,85.1945,2,29.99,1575.8531494140625
1039,9998,4632,62.3671,2,38.0,1575.8531494140625
1041,9998,4632,62.3671,2,15.0,682.642333984375
1042,445,7794,50.0555,2,71.0,1919.5340576171875
1043,675,4204,63.3422,2,14.99,1919.5340576171875
1044,765,4775,61.9858,2,32.0,1919.5340576171875
1045,842,5066,59.78,2,25.0,1919.5340576171875
1046,939,4775,61.9858,2,50.0,1919.5340576171875
1047,939,4775,61.9858,2,80.0,2324.679443359375
1048,1266,5066,59.78,2,25.0,1919.5340576171875
1049,1266,5066,59.78,2,25.0,1593.4134521484375
1050,1589,3503,65.4884,2,14.9,1919.5340576171875
1051,1589,3503,65.4884,2,4.75,346.2389221191406
1052,1589,3503,65.4884,2,24.0,2088.57373046875
1053,1589,3503,65.4884,2,7.25,1814.10986328125
1054,1648,7794,50.0555,2,15.0,1919.5340576171875
1055,1648,7794,50.0555,2,23.0,1791.7022705078125
1056,1648,7794,50.0555,2,17.75,1654.7415771484375
1057,1648,7794,50.0555,2,21.24,1564.7076416015625
1058,1648,7794,50.0555,2,0.4,271.69500732421875
1059,1648,7794,50.0555,2,0.45,153.01055908203125
1060,2126,2775,72.5205,2,15.0,1919.5340576171875
1061,2126,2775,72.5205,2,20.5,1446.03369140625
1062,2126,2775,72.5205,2,23.88,3431.086181640625
1063,2126,2775,72.5205,2,17.5,3785.8486328125
1064,2238,6920,52.6608,2,13.4,1919.5340576171875
1065,2238,6920,52.6608,2,0.44,172.65321350097656
1066,2238,6920,52.6608,2,52.0,3157.23876953125
1067,2238,6920,52.6608,2,10.88,1848.458251953125
1068,2238,6920,52.6608,2,12.8,1937.44921875
1069,2238,6920,52.6608,2,12.0,1937.44921875
1070,2238,6920,52.6608,2,72.0,3319.25732421875
1071,2238,6920,52.6608,2,5.17,359.75738525390625
1072,2238,6920,52.6608,2,19.75,3484.72900390625
1073,2238,6920,52.6608,2,14.99,2460.67919921875
1074,2238,6920,52.6608,2,13.0,3380.070068359375
1075,2313,1730,88.3685,2,19.95,1919.5340576171875
1076,2313,1730,88.3685,2,4.49,349.3555908203125
1077,2313,1730,88.3685,2,10.5,1781.0675048828125
1078,2313,1730,88.3685,2,1.2,365.5700073242188
1079,2430,1977,85.1945,2,19.0,1919.5340576171875
1080,2430,1977,85.1945,2,18.0,1937.44921875
1081,2430,1977,85.1945,2,50.0,2561.85205078125
1083,2430,1977,85.1945,2,7.8,1768.0350341796875
1084,2443,3720,63.7399,2,16.9,1919.5340576171875
1085,2443,3720,63.7399,2,12.5,1848.458251953125
1086,2557,4485,62.7399,2,13.0,1919.5340576171875
1087,2557,4485,62.7399,2,2.5,365.8122863769531
1088,2557,4485,62.7399,2,5.1,355.159423828125
1089,2557,4485,62.7399,2,21.0,1788.217041015625
1090,2557,4485,62.7399,2,9.69,1848.458251953125
1091,2557,4485,62.7399,2,13.5,1989.736328125
1092,2557,4485,62.7399,2,5.2,359.75738525390625
1093,2592,616,152.3167,2,20.5,1919.5340576171875
1094,2592,616,152.3167,2,16.25,1937.44921875
1095,2592,616,152.3167,2,35.0,1459.97314453125
1096,2673,1502,99.739,2,16.0,1919.5340576171875
1097,2673,1502,99.739,2,6.0,1369.04052734375
1098,2673,1502,99.739,2,27.5,1446.03369140625
1099,2673,1502,99.739,2,21.95,1446.03369140625
1100,2673,1502,99.739,2,2.1,374.6955871582031
1101,2673,1502,99.739,2,0.4,271.69500732421875
1102,2673,1502,99.739,2,1.3,244.14215087890625
1103,2707,4204,63.3422,2,18.99,1919.5340576171875
1104,2758,9464,38.252,2,14.88,1919.5340576171875
1105,2758,9464,38.252,2,1.99,377.2688598632813
1106,2758,9464,38.252,2,5.5,359.75738525390625
1107,2758,9464,38.252,2,2.5,349.3555908203125
1108,2758,9464,38.252,2,1.4,365.5700073242188
1109,2758,9464,38.252,2,1.3,229.2742614746093
1110,2770,9464,38.252,2,19.5,1919.5340576171875
1111,2770,9464,38.252,2,2.5,371.0528259277344
1112,2770,9464,38.252,2,30.0,2135.942138671875
1113,2770,9464,38.252,2,0.4,271.69500732421875
1114,2770,9464,38.252,2,5.2,377.44183349609375
1115,2770,9464,38.252,2,3.52,370.9675903320313
1116,2770,9464,38.252,2,0.5,170.8927001953125
1117,2773,3005,71.5193,2,24.0,1919.5340576171875
1118,2773,3005,71.5193,2,31.0,1935.60107421875
1119,2773,3005,71.5193,2,13.25,1805.0841064453125
1120,2773,3005,71.5193,2,9.0,1805.0841064453125
1121,2785,8909,47.3371,2,14.3,1919.5340576171875
1122,2785,8909,47.3371,2,0.85,199.88360595703125
1123,2785,8909,47.3371,2,14.0,1937.44921875
1124,2785,8909,47.3371,2,21.98,1781.992919921875
1125,2785,8909,47.3371,2,1.0,244.9114532470703
1126,2785,8909,47.3371,2,0.85,240.9849853515625
1127,2785,8909,47.3371,2,0.79,394.9619445800781
1128,2855,6032,55.5599,2,15.0,1919.5340576171875
1129,2855,6032,55.5599,2,21.4,1781.992919921875
1130,2855,6032,55.5599,2,0.6000000000000001,219.8485107421875
1131,2937,3807,63.5709,2,13.7,1919.5340576171875
1132,2937,3807,63.5709,2,2.05,365.8122863769531
1133,2937,3807,63.5709,2,2.9,371.0528259277344
1134,2937,3807,63.5709,2,4.89,355.159423828125
1135,2937,3807,63.5709,2,5.6,346.5220947265625
1136,2937,3807,63.5709,2,10.99,1848.458251953125
1137,2937,3807,63.5709,2,13.0,1935.60107421875
1138,2937,3807,63.5709,2,12.99,1937.44921875
1139,2937,3807,63.5709,2,22.22,1924.6854248046875
1140,2937,3807,63.5709,2,3.7,349.3555908203125
1141,2937,3807,63.5709,2,0.95,195.62266540527344
1142,2937,3807,63.5709,2,5.25,377.44183349609375
1143,2937,3807,63.5709,2,1.29,226.31500244140625
1144,2937,3807,63.5709,2,5.99,682.642333984375
1145,2937,3807,63.5709,2,0.35,116.37834167480467
1146,2947,7545,50.9701,2,15.1,1919.5340576171875
1147,2947,7545,50.9701,2,14.0,1919.5340576171875
1148,2947,7545,50.9701,2,1.4,377.2688598632813
1149,2947,7545,50.9701,2,7.75,1805.0841064453125
1150,2947,7545,50.9701,2,2.29,349.3555908203125
1151,2947,7545,50.9701,2,3.0,352.1832580566406
1152,2947,7545,50.9701,2,2.18,321.1163024902344
1153,2947,7545,50.9701,2,2.0,321.1163024902344
1154,2975,1502,99.739,2,14.99,1919.5340576171875
1155,2975,1502,99.739,2,21.5,1935.60107421875
1156,2975,1502,99.739,2,27.2,1570.2039794921875
1157,3000,2888,71.8474,2,13.85,1919.5340576171875
1158,3000,2888,71.8474,2,12.0,1960.164794921875
1159,3000,2888,71.8474,2,7.1,1783.7979736328125
1160,3083,3503,65.4884,2,20.1,1919.5340576171875
1161,3083,3503,65.4884,2,20.5,1935.60107421875
1162,3083,3503,65.4884,2,19.5,1937.44921875
1163,3083,3503,65.4884,2,30.0,2143.2255859375
1164,3083,3503,65.4884,2,18.0,1781.0675048828125
1165,3145,8466,48.2867,2,14.95,1919.5340576171875
1166,3145,8466,48.2867,2,22.0,1806.9718017578125
1167,3145,8466,48.2867,2,3.4,1121.5709228515625
1168,3360,6195,55.4022,2,23.0,1919.5340576171875
1169,3360,6195,55.4022,2,22.0,1848.458251953125
1170,3409,7794,50.0555,2,17.0,1919.5340576171875
1171,3409,7794,50.0555,2,28.0,1533.2750244140625
1172,3409,7794,50.0555,2,28.0,1772.1024169921875
1173,3622,7545,50.9701,2,17.0,1919.5340576171875
1174,3622,7545,50.9701,2,27.0,1806.9718017578125
1175,3622,7545,50.9701,2,50.0,2827.328857421875
1176,3622,7545,50.9701,2,88.9,3172.456298828125
1177,3728,8466,48.2867,2,14.99,1919.5340576171875
1178,3728,8466,48.2867,2,0.54,143.5439910888672
1179,3728,8466,48.2867,2,0.52,143.5439910888672
1180,3728,8466,48.2867,2,9.99,1848.458251953125
1181,3728,8466,48.2867,2,0.4,294.9102783203125
1182,3783,8466,48.2867,2,12.5,1919.5340576171875
1183,3783,8466,48.2867,2,15.0,1935.60107421875
1184,3783,8466,48.2867,2,34.8,2724.619873046875
1185,4053,8909,47.3371,2,13.37,1919.5340576171875
1186,4053,8909,47.3371,2,2.9,355.48809814453125
1187,4053,8909,47.3371,2,2.8,355.48809814453125
1188,4053,8909,47.3371,2,21.5,2403.53515625
1189,4053,8909,47.3371,2,20.2,2435.10498046875
1190,4053,8909,47.3371,2,20.5,2519.1162109375
1191,4053,8909,47.3371,2,8.5,1781.0675048828125
1192,4112,6436,54.763,2,25.0,1919.5340576171875
1193,4112,6436,54.763,2,19.4,1779.791015625
1194,4112,6436,54.763,2,14.1,611.607177734375
1195,4112,6436,54.763,2,14.0,509.74456787109375
1196,4140,6436,54.763,2,19.99,1919.5340576171875
